status	validation_status	validation_notes	json_file	pdf_path	reference_index	reference_type	reference_text	suggest_author	suggest_title	suggest_journal	suggest_container_title	suggest_volume	suggest_issue	suggest_pages	suggest_date	suggest_publisher	final_author	final_title	final_journal	final_container_title	final_volume	final_issue	final_pages	final_date	final_publisher	reviewer_notes
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/0d22a9396ab2b583a94c8ed723195bbe0de965040213969c318ea80203ad8a41.json	C:\Users\luano\Zotero\storage\BQW6GGJG\Baram - 2024 - Cyber diplomacy through official public attribution paving the way for global norms.pdf	78	web/report	"NATO. 2022. ""Statement by the North Atlantic Council Concerning the Malicious Cyber Activities against Albania."" September 8. https://www.nato.int/cps/en/natohq/official_texts_207156.htm."	N.A.T.O.	Statement by the North Atlantic Council Concerning the Malicious Cyber Activities against Albania		September	8			2022											
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/0d22a9396ab2b583a94c8ed723195bbe0de965040213969c318ea80203ad8a41.json	C:\Users\luano\Zotero\storage\BQW6GGJG\Baram - 2024 - Cyber diplomacy through official public attribution paving the way for global norms.pdf	79	web/report	"OGHANNA, AYMAN. 2023. ""How Albania Became a Target for Cyberattacks."" Foreign Policy. March. https://foreignpolicy.com/2023/03/25/albania-target-cyberattacks-russia-iran/."	OGHANNA, A.Y.M.A.N.	How Albania Became a Target for Cyberattacks		Foreign Policy				2023 March											
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/0d22a9396ab2b583a94c8ed723195bbe0de965040213969c318ea80203ad8a41.json	C:\Users\luano\Zotero\storage\BQW6GGJG\Baram - 2024 - Cyber diplomacy through official public attribution paving the way for global norms.pdf	80	web/report	"PACKHAM, COLIN. 2019. ""Exclusive: Australia Concluded China Was behind Hack on Parliament, Political Parties - Sources."" Reuters, September 15. https://www.reuters.com/article/idUSKBN1W106H/."	PACKHAM, C.O.L.I.N.	Exclusive: Australia Concluded China Was behind Hack on Parliament, Political Parties - Sources		Reuters				2019 September 15											
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/0d22a9396ab2b583a94c8ed723195bbe0de965040213969c318ea80203ad8a41.json	C:\Users\luano\Zotero\storage\BQW6GGJG\Baram - 2024 - Cyber diplomacy through official public attribution paving the way for global norms.pdf	81	other	"PAINTER, CHRISTOPHER. 2021. ""The United Nations' Cyberstability Processes: Surprising Progress but Much Left to Do."" Journal of Cyber Policy 6 (3): 271-76."	PAINTER, C.H.R.I.S.T.O.P.H.E.R.	The United Nations' Cyberstability Processes: Surprising Progress but Much Left to Do		Journal of Cyber Policy	6	3	271–76	2021											
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/0d22a9396ab2b583a94c8ed723195bbe0de965040213969c318ea80203ad8a41.json	C:\Users\luano\Zotero\storage\BQW6GGJG\Baram - 2024 - Cyber diplomacy through official public attribution paving the way for global norms.pdf	82	chapter/conf	"PAWLAK, PATRYK. 2023. ""The Pursuit of Positive Accountability in the Cyber Domain."" Global Policy, 15 (1): 142-148."	PAWLAK, P.A.T.R.Y.K.	The Pursuit of Positive Accountability in the Cyber Domain		Global Policy	15	1	142–148	2023											
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/0d22a9396ab2b583a94c8ed723195bbe0de965040213969c318ea80203ad8a41.json	C:\Users\luano\Zotero\storage\BQW6GGJG\Baram - 2024 - Cyber diplomacy through official public attribution paving the way for global norms.pdf	83	web/report	"——. 2024. ""Accountability in Cyberspace: The Holy Grail of Cyber Stability?"" Policy Brief, EU Cyber Direct. https://www.universiteitleiden.nl/binaries/content/assets/governance-and-global-affairs/isga/accountability-in-cyberspace-patryk-pawlak-march-2024.pdf."	PAWLAK, P.A.T.R.Y.K.	Accountability in Cyberspace: The Holy Grail of Cyber Stability?		Policy Brief, EU Cyber Direct				2024											
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/0d22a9396ab2b583a94c8ed723195bbe0de965040213969c318ea80203ad8a41.json	C:\Users\luano\Zotero\storage\BQW6GGJG\Baram - 2024 - Cyber diplomacy through official public attribution paving the way for global norms.pdf	84	other	"POHLE, JULIA, AND THORSTEN THIEL. 2020. ""Digital Sovereignty."" Internet Policy Review 9 (4): 1-19."	POHLE, J.U.L.I.A.; THIEL, T.H.O.R.S.T.E.N.	Digital Sovereignty		Internet Policy Review	9	4	1–19	2020											
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/0d22a9396ab2b583a94c8ed723195bbe0de965040213969c318ea80203ad8a41.json	C:\Users\luano\Zotero\storage\BQW6GGJG\Baram - 2024 - Cyber diplomacy through official public attribution paving the way for global norms.pdf	85	web/report	"PRICE, NED. 2021. ""The United States Supports the Paris Call for Trust and Security in Cyberspace."" United States Department of State. October 11. https://www.state.gov/the-united-states-supports-the-paris-call-for-trust-and-security-in-cyberspace/."	PRICE, N.E.D.	The United States Supports the Paris Call for Trust and Security in Cyberspace		United States Department of State. October	11			2021											
skip	skipped	bad_date	/home/pantera/projects/TEIA/python_backend_legacy/dataset/0d22a9396ab2b583a94c8ed723195bbe0de965040213969c318ea80203ad8a41.json	C:\Users\luano\Zotero\storage\BQW6GGJG\Baram - 2024 - Cyber diplomacy through official public attribution paving the way for global norms.pdf	86	web/report	"PRUCKOVÁ, MICHAELA. n.d. ""Cyber Attacks and Article 5 - a Note on a Blurry but Consistent Position of NATO."" International Cyber Developments (INCYDER), NATO CCDCOE. https://ccdcoe.org/library/publications/cyber-attacks-and-article-5-a-note-on-a-blurry-but-consistent-position-of-nato/."	PRUCKOVÁ, M.I.C.H.A.E.L.A.nd	Cyber Attacks and Article 5 - a Note on a Blurry but Consistent Position of NATO		International Cyber Developments (INCYDER), NATO CCDCOE						PRUCKOVÁ, M.I.C.H.A.E.L.A.nd	Cyber Attacks and Article 5 - a Note on a Blurry but Consistent Position of NATO		International Cyber Developments (INCYDER), NATO CCDCOE						 | skipped: n.d. no reliable year
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/0d22a9396ab2b583a94c8ed723195bbe0de965040213969c318ea80203ad8a41.json	C:\Users\luano\Zotero\storage\BQW6GGJG\Baram - 2024 - Cyber diplomacy through official public attribution paving the way for global norms.pdf	87	web/report	"RAMA, EDI. 2022. ""Videomessage of Prime Minister Edi Rama."" Albanian Government Council of Ministers. September 7. https://www.kryeministria.al/en/newsroom/videomesazh-i-kryeministrit-edi-rama/."	RAMA, E.D.I.	Videomessage of Prime Minister Edi Rama		Albanian Government Council of Ministers. September 7				2022											
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/0d22a9396ab2b583a94c8ed723195bbe0de965040213969c318ea80203ad8a41.json	C:\Users\luano\Zotero\storage\BQW6GGJG\Baram - 2024 - Cyber diplomacy through official public attribution paving the way for global norms.pdf	88	chapter/conf	"RAYMOND, MARK, AND JUSTIN SHERMAN. 2024. ""Authoritarian Multilateralism in the Global Cyber Regime Complex: The Double Transformation of an International Diplomatic Practice."" Contemporary Security Policy, 45 (1): 1-31."	RAYMOND, M.A.R.K.; SHERMAN, J.U.S.T.I.N.	Authoritarian Multilateralism in the Global Cyber Regime Complex: The Double Transformation of an International Diplomatic Practice		Contemporary Security Policy	45	1	1–31	2024											
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/0d22a9396ab2b583a94c8ed723195bbe0de965040213969c318ea80203ad8a41.json	C:\Users\luano\Zotero\storage\BQW6GGJG\Baram - 2024 - Cyber diplomacy through official public attribution paving the way for global norms.pdf	89	chapter/conf	"REBELLO, KATARINA. 2017. ""Building Walls with 'BRICS'? Rethinking Internet Governance and Normative Change in a Multipolar World."" Centre for Global Constitutionalism 43 (2): 25."	REBELLO, K.A.T.A.R.I.N.A.	Building Walls with 'BRICS'? Rethinking Internet Governance and Normative Change in a Multipolar World		Centre for Global Constitutionalism	43	2	25	2017											
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/0d22a9396ab2b583a94c8ed723195bbe0de965040213969c318ea80203ad8a41.json	C:\Users\luano\Zotero\storage\BQW6GGJG\Baram - 2024 - Cyber diplomacy through official public attribution paving the way for global norms.pdf	90	web/report	"RIBEIRO, ANNA. 2022. ""US, UK Condemn Iranian State-Linked Hackers for Cyber Attacks against Federal Infrastructure in Albania."" Industrial Cyber. September 8. https://industrialcyber.co/critical-infrastructure/us-uk-condemn-iranian-state-linked-hackers-for-cyber-attacks-against-federal-infrastructure-in-albania/."	RIBEIRO, A.N.N.A.	US, UK Condemn Iranian State-Linked Hackers for Cyber Attacks against Federal Infrastructure in Albania		Industrial Cyber				2022											
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/0d22a9396ab2b583a94c8ed723195bbe0de965040213969c318ea80203ad8a41.json	C:\Users\luano\Zotero\storage\BQW6GGJG\Baram - 2024 - Cyber diplomacy through official public attribution paving the way for global norms.pdf	92	other	"RISTOLAINEN, MARI. 2017. ""Should 'RuNet 2020' Be Taken Seriously? Contradictory Views about Cyber Security between Russia and the West."" Journal of Information Warfare 16 (4): 113-31."	RISTOLAINEN, M.A.R.I.	Should 'RuNet 2020' Be Taken Seriously? Contradictory Views about Cyber Security between Russia and the West		Journal of Information Warfare	16	4	113–31	2017											
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/0d22a9396ab2b583a94c8ed723195bbe0de965040213969c318ea80203ad8a41.json	C:\Users\luano\Zotero\storage\BQW6GGJG\Baram - 2024 - Cyber diplomacy through official public attribution paving the way for global norms.pdf	93	web/report	"ROGERS, MICHAEL S. 2014. ""Transcript of Admiral Michael S. Rogers Keynote Speech, 'Sharing Cyber Threat Information."" National Security Agency/Central Security Service. October 28. https://www.nsa.gov/Press-Room/Speeches-Testimony/Article-View/Article/1619428/transcript-of-admiral-michael-s-rogers-keynote-speech-sharing-cyber-threat-info/."	ROGERS, M.I.C.H.A.E.L.S.	Transcript of Admiral Michael S. Rogers Keynote Speech, 'Sharing Cyber Threat Information		National Security Agency/Central Security Service. October	28			2014											
approved	valid	missing_container_or_publisher	/home/pantera/projects/TEIA/python_backend_legacy/dataset/0d22a9396ab2b583a94c8ed723195bbe0de965040213969c318ea80203ad8a41.json	C:\Users\luano\Zotero\storage\BQW6GGJG\Baram - 2024 - Cyber diplomacy through official public attribution paving the way for global norms.pdf	94	web/report	"RÖIGAS, HENRY, AND TOMÁS MINÁRIK. 2015. ""2015 UN GGE Report: Major Players Recommending Norms of Behaviour, Highlighting Aspects of International Law."" https://ccdcoe.org/incyder-articles/2015-un-gge-report-major-players-recommending-norms-of-behaviour-highlighting-aspects-of-international-law/."	RÖIGAS, H.E.N.R.Y.; MINÁRIK, T.O.M.Á.S.	2015 UN GGE Report: Major Players Recommending Norms of Behaviour, Highlighting Aspects of International Law						2015		RÖIGAS, H.E.N.R.Y.; MINÁRIK, T.O.M.Á.S.	2015 UN GGE Report: Major Players Recommending Norms of Behaviour, Highlighting Aspects of International Law						(2015).	Unknown Source	
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/0d22a9396ab2b583a94c8ed723195bbe0de965040213969c318ea80203ad8a41.json	C:\Users\luano\Zotero\storage\BQW6GGJG\Baram - 2024 - Cyber diplomacy through official public attribution paving the way for global norms.pdf	95	chapter/conf	"ROWE, NC. 2018. ""A Taxonomy of Norms in Cyberconflict for Government Policymakers."" Journal of Information Warfare 17 (1): 31-48."	ROWE, N.C.	A Taxonomy of Norms in Cyberconflict for Government Policymakers		Journal of Information Warfare	17	1	31–48	2018											
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/0d22a9396ab2b583a94c8ed723195bbe0de965040213969c318ea80203ad8a41.json	C:\Users\luano\Zotero\storage\BQW6GGJG\Baram - 2024 - Cyber diplomacy through official public attribution paving the way for global norms.pdf	96	book	RUBLEE, MARIA ROST. 2009. Nonproliferation Norms: Why States Choose Nuclear Restraint. University of Georgia Press.	RUBLEE, M.A.R.I.A.R.O.S.T.	Nonproliferation Norms: Why States Choose Nuclear Restraint						2009	University of Georgia Press										
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/0d22a9396ab2b583a94c8ed723195bbe0de965040213969c318ea80203ad8a41.json	C:\Users\luano\Zotero\storage\BQW6GGJG\Baram - 2024 - Cyber diplomacy through official public attribution paving the way for global norms.pdf	97	web/report	"RUPP, CHRISTINA, AND ALEXANDRA PAULUS. 2023. ""Official Public Political Attribution of Cyber Operations - State of Play and Policy Options."" Stiftung Neue Verantwortung. https://www.stiftung-nv.de/sites/default/files/official-public-political-attribution-of-cyber-operations.pdf."	RUPP, C.H.R.I.S.T.I.N.A.; PAULUS, A.L.E.X.A.N.D.R.A.	Official Public Political Attribution of Cyber Operations - State of Play and Policy Options		Stiftung Neue Verantwortung				2023											
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/0d22a9396ab2b583a94c8ed723195bbe0de965040213969c318ea80203ad8a41.json	C:\Users\luano\Zotero\storage\BQW6GGJG\Baram - 2024 - Cyber diplomacy through official public attribution paving the way for global norms.pdf	98	other	"SCHNEIKER, ANDREA. 2021. ""Norm Sabotage: Conceptual Reflection on a Phenomenon That Challenges Well-Established Norms."" International Studies Perspectives 22 (1): 106-23."	SCHNEIKER, A.N.D.R.E.A.	Norm Sabotage: Conceptual Reflection on a Phenomenon That Challenges Well-Established Norms		International Studies Perspectives	22	1	106–23	2021											
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/0d22a9396ab2b583a94c8ed723195bbe0de965040213969c318ea80203ad8a41.json	C:\Users\luano\Zotero\storage\BQW6GGJG\Baram - 2024 - Cyber diplomacy through official public attribution paving the way for global norms.pdf	99	web/report	"SCHROEDER, EMMA. 2022. ""Assumptions and Hypotheticals: Second Edition."" Atlantic Council. September 22. https://www.atlanticcouncil.org/content-series/tech-at-the-leading-edge/assumptions-and-hypotheticals-second-edition/."	SCHROEDER, E.M.M.A.	Assumptions and Hypotheticals: Second Edition		Atlantic Council				2022 September 22											
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/0d22a9396ab2b583a94c8ed723195bbe0de965040213969c318ea80203ad8a41.json	C:\Users\luano\Zotero\storage\BQW6GGJG\Baram - 2024 - Cyber diplomacy through official public attribution paving the way for global norms.pdf	100	web/report	"SEMINI, LLAZAR. 2023. ""A Cyberattack Targets Albanian Parliament's Data System, Halting Its Work."" AP News, December 26. https://apnews.com/article/albania-cyberattack-parliament-iran-cc1a03b58bd753bbe935ad74f1abc0f7."	SEMINI, L.L.A.Z.A.R.	A Cyberattack Targets Albanian Parliament's Data System, Halting Its Work		AP News				2023 December 26											
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/0d22a9396ab2b583a94c8ed723195bbe0de965040213969c318ea80203ad8a41.json	C:\Users\luano\Zotero\storage\BQW6GGJG\Baram - 2024 - Cyber diplomacy through official public attribution paving the way for global norms.pdf	101	web/report	"SHANY, YUVAL, AND MICHAEL N. SCHMITT. 2020. ""An International Attribution Mechanism for Hostile Cyber Operations."" International Law Studies 96:196-222. https://centaur.reading.ac.uk/91877/1/An%20International%20Attribution%20Mechanism.pdf"	SHANY, Y.U.V.A.L.; SCHMITT, M.I.C.H.A.E.L.N.	An International Attribution Mechanism for Hostile Cyber Operations		International Law Studies	96		196–222	2020											
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/0d22a9396ab2b583a94c8ed723195bbe0de965040213969c318ea80203ad8a41.json	C:\Users\luano\Zotero\storage\BQW6GGJG\Baram - 2024 - Cyber diplomacy through official public attribution paving the way for global norms.pdf	102	web/report	"SHERMAN, JUSTIN, AND ROBERT MORGUS. 2018. ""Five Things You Need to Know About France's New Cyber Norm Proposal."" New America. http://newamerica.org/cybersecurity-initiative/c2b/c2b-log/five-things-you-need-to-know-about-frances-new-cyber-norm-proposal/."	SHERMAN, J.U.S.T.I.N.; MORGUS, R.O.B.E.R.T.	Five Things You Need to Know About France's New Cyber Norm Proposal		New America				2018											
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/0d22a9396ab2b583a94c8ed723195bbe0de965040213969c318ea80203ad8a41.json	C:\Users\luano\Zotero\storage\BQW6GGJG\Baram - 2024 - Cyber diplomacy through official public attribution paving the way for global norms.pdf	103	chapter/conf	"STEVENS, TIM. 2012. ""A Cyberwar of Ideas? Deterrence and Norms in Cyberspace."" Contemporary Security Policy 33 (1): 148-70."	STEVENS, T.I.M.	A Cyberwar of Ideas? Deterrence and Norms in Cyberspace		Contemporary Security Policy	33	1	148–70	2012											
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/0d22a9396ab2b583a94c8ed723195bbe0de965040213969c318ea80203ad8a41.json	C:\Users\luano\Zotero\storage\BQW6GGJG\Baram - 2024 - Cyber diplomacy through official public attribution paving the way for global norms.pdf	104	chapter/conf	"TAN, EUGENE EG, AND BENJAMIN ANG. 2022. ""ASEAN Ambiguity on International Law and Norms for Cyberspace."" *Baltic Yearbook of International Law Online* 20 (1): 133-62."	TAN, E.U.G.E.N.E.E.G.; ANG, B.E.N.J.A.M.I.N.	ASEAN Ambiguity on International Law and Norms for Cyberspace		*Baltic Yearbook of International Law Online*	20	1	133–62	2022											
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/0d22a9396ab2b583a94c8ed723195bbe0de965040213969c318ea80203ad8a41.json	C:\Users\luano\Zotero\storage\BQW6GGJG\Baram - 2024 - Cyber diplomacy through official public attribution paving the way for global norms.pdf	105	other	"TANNENWALD, NINA. 1999. ""The Nuclear Taboo: The United States and the Normative Basis of Nuclear Non-Use."" International Organization 53 (3): 433-68."	TANNENWALD, N.I.N.A.	The Nuclear Taboo: The United States and the Normative Basis of Nuclear Non-Use		International Organization	53	3	433–68	1999											
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/0d22a9396ab2b583a94c8ed723195bbe0de965040213969c318ea80203ad8a41.json	C:\Users\luano\Zotero\storage\BQW6GGJG\Baram - 2024 - Cyber diplomacy through official public attribution paving the way for global norms.pdf	106	web/report	"THE UN. 2003. ""Creation of a Global Culture of Cybersecurity: Resolution /Adopted by the General Assembly."" New York, NY: The United Nations. https://digitallibrary.un.org/record/482184."	THE, U.N.	Creation of a Global Culture of Cybersecurity: Resolution /Adopted by the General Assembly						2003	The United Nations										
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/0d22a9396ab2b583a94c8ed723195bbe0de965040213969c318ea80203ad8a41.json	C:\Users\luano\Zotero\storage\BQW6GGJG\Baram - 2024 - Cyber diplomacy through official public attribution paving the way for global norms.pdf	107	web/report	"THE WHITE HOUSE. 2022. ""Statement by NSC Spokesperson Adrienne Watson on Iran's Cyberattack against Albania."" The White House. September 7. https://www.whitehouse.gov/briefing-room/statements-releases/2022/09/07/statement-by-nsc-spokesperson-adrienne-watson-on-irans-cyberattack-against-albania/."	HOUSE, T.H.E.W.H.I.T.E.	Statement by NSC Spokesperson Adrienne Watson on Iran's Cyberattack against Albania		The White House				2022											
approved	valid	missing_container_or_publisher	/home/pantera/projects/TEIA/python_backend_legacy/dataset/0d22a9396ab2b583a94c8ed723195bbe0de965040213969c318ea80203ad8a41.json	C:\Users\luano\Zotero\storage\BQW6GGJG\Baram - 2024 - Cyber diplomacy through official public attribution paving the way for global norms.pdf	108	web/report	"TIEZZI, SHANNON. 2014. ""The Internet with Chinese Characteristics."" November 20. https://thediplomat.com/2014/11/the-internet-with-chinese-characteristics/."	TIEZZI, S.H.A.N.N.O.N.	The Internet with Chinese Characteristics						2014 November 20		TIEZZI, S.H.A.N.N.O.N.	The Internet with Chinese Characteristics						(2014).	Unknown Source	
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/0d22a9396ab2b583a94c8ed723195bbe0de965040213969c318ea80203ad8a41.json	C:\Users\luano\Zotero\storage\BQW6GGJG\Baram - 2024 - Cyber diplomacy through official public attribution paving the way for global norms.pdf	109	chapter/conf	"TIRI, EDVANA, AND ERJOLA ALIAJ. 2023. ""Cyber-Security Regulation in Albania."" Perspectives on Law and Public Administration 12: 275."	TIRI, E.D.V.A.N.A.; ALIAJ, E.R.J.O.L.A.	Cyber-Security Regulation in Albania		Perspectives on Law and Public Administration	12		275	2023											
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/0d22a9396ab2b583a94c8ed723195bbe0de965040213969c318ea80203ad8a41.json	C:\Users\luano\Zotero\storage\BQW6GGJG\Baram - 2024 - Cyber diplomacy through official public attribution paving the way for global norms.pdf	110	chapter/conf	"TRAN DAI, CANDICE, AND MIGUEL ALBERTO GOMEZ. 2018. ""Challenges and Opportunities for Cyber Norms in ASEAN."" Journal of Cyber Policy 3 (2): 217-35."	TRAN, D.A.I.; CANDICE; GOMEZ, M.I.G.U.E.L.A.L.B.E.R.T.O.	Challenges and Opportunities for Cyber Norms in ASEAN		Journal of Cyber Policy	3	2	217–35	2018											
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/0d22a9396ab2b583a94c8ed723195bbe0de965040213969c318ea80203ad8a41.json	C:\Users\luano\Zotero\storage\BQW6GGJG\Baram - 2024 - Cyber diplomacy through official public attribution paving the way for global norms.pdf	111	other	"TSAGOURIAS, NICHOLAS. 2012. ""Cyber Attacks, Self-Defence and the Problem of Attribution."" Journal of Conflict and Security Law 17 (2): 1-16."	TSAGOURIAS, N.I.C.H.O.L.A.S.	Cyber Attacks, Self-Defence and the Problem of Attribution		Journal of Conflict and Security Law	17	2	1–16	2012											
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/0d22a9396ab2b583a94c8ed723195bbe0de965040213969c318ea80203ad8a41.json	C:\Users\luano\Zotero\storage\BQW6GGJG\Baram - 2024 - Cyber diplomacy through official public attribution paving the way for global norms.pdf	112	book	ULLMANN-MARGALIT, EDNA. 1977. The Emergence of Norms. Clarendon Library of Logic and Philosophy. Oxford, New York: Oxford University Press.	ULLMANN-MARGALIT, E.D.N.A.	The Emergence of Norms. Clarendon Library of Logic and Philosophy						1977	Oxford University Press										
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/0d22a9396ab2b583a94c8ed723195bbe0de965040213969c318ea80203ad8a41.json	C:\Users\luano\Zotero\storage\BQW6GGJG\Baram - 2024 - Cyber diplomacy through official public attribution paving the way for global norms.pdf	113	other	"UN GGE. 2015. ""Report of the Group of Governmental Experts on Developments in the Field of Information and Telecommunications in the Context of International Security."" A/70/174."	UN, G.G.E.	Report of the Group of Governmental Experts on Developments in the Field of Information and Telecommunications in the Context of International Security		A/70/174				2015											
approved	valid	missing_container_or_publisher	/home/pantera/projects/TEIA/python_backend_legacy/dataset/0d22a9396ab2b583a94c8ed723195bbe0de965040213969c318ea80203ad8a41.json	C:\Users\luano\Zotero\storage\BQW6GGJG\Baram - 2024 - Cyber diplomacy through official public attribution paving the way for global norms.pdf	114	web/report	UNODA. 2021. “Open-Ended Working Group on Security of and in the Use of Information and Communications Technologies.” https://meetings.unoda.org/open-ended-working-group-on-information-and-communication-technologies-2021.	U.N.O.D.A.	Open-Ended Working Group on Security of and in the Use of Information and Communications Technologies						2021		U.N.O.D.A.	Open-Ended Working Group on Security of and in the Use of Information and Communications Technologies						(2021).	Unknown Source	
skip	skipped	bad_date	/home/pantera/projects/TEIA/python_backend_legacy/dataset/0d22a9396ab2b583a94c8ed723195bbe0de965040213969c318ea80203ad8a41.json	C:\Users\luano\Zotero\storage\BQW6GGJG\Baram - 2024 - Cyber diplomacy through official public attribution paving the way for global norms.pdf	115	web/report	——. n.d. “Developments in the Field of Information and Telecommunications in the Context of International Security.” New York. https://www.un.org/disarmament/ict-security/.	U.N.O.D.A.	Developments in the Field of Information and Telecommunications in the Context of International Security								U.N.O.D.A.	Developments in the Field of Information and Telecommunications in the Context of International Security							Unknown Source	 | skipped: n.d. no reliable year
approved	valid	missing_container_or_publisher	/home/pantera/projects/TEIA/python_backend_legacy/dataset/0d22a9396ab2b583a94c8ed723195bbe0de965040213969c318ea80203ad8a41.json	C:\Users\luano\Zotero\storage\BQW6GGJG\Baram - 2024 - Cyber diplomacy through official public attribution paving the way for global norms.pdf	116	other	UNITED NATIONS. 2021. “Open-Ended Working Group on Developments in the Field of Information and Telecommunications in the Context of International Security Final Substantive Report.”	NATIONS, U.N.I.T.E.D.	Open-Ended Working Group on Developments in the Field of Information and Telecommunications in the Context of International Security Final Substantive Report						2021		NATIONS, U.N.I.T.E.D.	Open-Ended Working Group on Developments in the Field of Information and Telecommunications in the Context of International Security Final Substantive Report						(2021).	Unknown Source	
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/0d22a9396ab2b583a94c8ed723195bbe0de965040213969c318ea80203ad8a41.json	C:\Users\luano\Zotero\storage\BQW6GGJG\Baram - 2024 - Cyber diplomacy through official public attribution paving the way for global norms.pdf	117	other	WHYTE, CHRISTOPHER. 2020. “Cyber Conflict or Democracy ‘Hacked’? How Cyber Operations Enhance Information Warfare.” *Journal of Cybersecurity* 6 (1): 1–17.	WHYTE, C.H.R.I.S.T.O.P.H.E.R.	Cyber Conflict or Democracy ‘Hacked’? How Cyber Operations Enhance Information Warfare		*Journal of Cybersecurity*	6	1	1–17	2020											
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/0d22a9396ab2b583a94c8ed723195bbe0de965040213969c318ea80203ad8a41.json	C:\Users\luano\Zotero\storage\BQW6GGJG\Baram - 2024 - Cyber diplomacy through official public attribution paving the way for global norms.pdf	118	web/report	ZAIMI, GERTA. 2022. “Iran’s Balkan Front: The Roots and Consequences of Iranian Cyberattacks against Albania.” *Middle East Institute*, December 22. https://www.mei.edu/publications/irans-balkan-front-roots-and-consequences-iranian-cyberattacks-against-albania.	ZAIMI, G.E.R.T.A.	Iran’s Balkan Front: The Roots and Consequences of Iranian Cyberattacks against Albania		*Middle East Institute*				2022 December 22											
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/0d22a9396ab2b583a94c8ed723195bbe0de965040213969c318ea80203ad8a41.json	C:\Users\luano\Zotero\storage\BQW6GGJG\Baram - 2024 - Cyber diplomacy through official public attribution paving the way for global norms.pdf	119	web/report	Baram, Gil (2024) Cyber Diplomacy through Official Public Attribution: Paving the Way for Global Norms. *International Studies Perspectives*, https://doi.org/10.1093/isp/ekae022	Baram, Gil	Cyber Diplomacy through Official Public Attribution: Paving the Way for Global Norms						2024	*International Studies Perspectives*										
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/0d22a9396ab2b583a94c8ed723195bbe0de965040213969c318ea80203ad8a41.json	C:\Users\luano\Zotero\storage\BQW6GGJG\Baram - 2024 - Cyber diplomacy through official public attribution paving the way for global norms.pdf	120	book	© The Author(s) (2024). Published by Oxford University Press on behalf of the International Studies Association. All rights reserved. For permissions, please e-mail: journals.permissions@oup.com	Author, The	Published by Oxford University Press on behalf of the International Studies Association		All rights reserved. For permissions				2024											
approved	valid	missing_author,bad_date,missing_container_or_publisher	/home/pantera/projects/TEIA/python_backend_legacy/dataset/0d5a3411695b025a886152a2f641a97c8080034b9d3d9f8ffa1ae7616e4b67f0.json	C:\Users\luano\Zotero\storage\USKK4VLD\Davis et al. - 2017 - Stateless attribution toward international accountability in cyberspace.pdf	1	web/report	"""AlienVault Ossim,"" web page, undated. As of May 26, 2017: https://www.alienvault.com/products/ossim"		AlienVault Ossim								Anonymous	AlienVault Ossim						(2017).	Unknown Source	
